26.1228 	EXP 	New trial (rep=4, index=2): <Trial 18 (2 in rep 4) data={'word': 'RED', 'colour': 'blue', 'stim_condition': 'I', 'correct_res': 'b', 'thisN': 18, 'thisTrialN': 2, 'thisRepN': 4}>
26.1302 	DATA 	Keypress: b
26.1518 	EXP 	fixation: autoDraw = False
26.1518 	EXP 	text_3: autoDraw = False
26.1518 	EXP 	text_3: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
26.1518 	EXP 	text_3: height = np.float64(0.05)
26.1518 	EXP 	text_3: height = np.float64(0.05)
26.1518 	EXP 	text_3: height = np.float64(0.05)
26.1518 	EXP 	text_3: text = 'RED'
26.1518 	EXP 	fixation: autoDraw = True
26.2222 	DATA 	Keypress: b
26.4902 	DATA 	Keypress: b
26.6379 	INFO 	Keyboard events cleared
26.6372 	EXP 	fixation: autoDraw = False
26.6372 	EXP 	text_3: autoDraw = True
26.7060 	EXP 	Device response: <KeyPress from None: t=26.697940300015034, value=b, duration=None>
26.7066 	EXP 	New trial (rep=4, index=3): <Trial 19 (3 in rep 4) data={'word': 'RED', 'colour': 'red', 'stim_condition': 'C', 'correct_res': 'r', 'thisN': 19, 'thisTrialN': 3, 'thisRepN': 4}>
26.7095 	DATA 	Keypress: b
26.7199 	EXP 	fixation: autoDraw = False
26.7199 	EXP 	text_3: autoDraw = False
26.7199 	EXP 	text_3: foreColor = <psychopy.colors.Color: red, alpha=1.0>
26.7199 	EXP 	text_3: text = 'RED'
26.7199 	EXP 	fixation: autoDraw = True
26.9062 	DATA 	Keypress: b
27.0899 	DATA 	Keypress: b
27.2210 	INFO 	Keyboard events cleared
27.2203 	EXP 	fixation: autoDraw = False
27.2203 	EXP 	text_3: autoDraw = True
27.3209 	EXP 	Device response: <KeyPress from None: t=27.31782130000647, value=b, duration=None>
27.3214 	EXP 	New trial (rep=5, index=0): <Trial 20 (0 in rep 5) data={'word': 'BLUE', 'colour': 'red', 'stim_condition': 'I', 'correct_res': 'r', 'thisN': 20, 'thisTrialN': 0, 'thisRepN': 5}>
27.3281 	DATA 	Keypress: b
27.3363 	EXP 	fixation: autoDraw = False
27.3363 	EXP 	text_3: autoDraw = False
27.3363 	EXP 	text_3: foreColor = <psychopy.colors.Color: red, alpha=1.0>
27.3363 	EXP 	text_3: height = np.float64(0.05)
27.3363 	EXP 	text_3: height = np.float64(0.05)
27.3363 	EXP 	text_3: height = np.float64(0.05)
27.3363 	EXP 	text_3: text = 'BLUE'
27.3363 	EXP 	fixation: autoDraw = True
27.5408 	DATA 	Keypress: b
27.7409 	DATA 	Keypress: b
27.8215 	INFO 	Keyboard events cleared
27.8202 	EXP 	fixation: autoDraw = False
27.8202 	EXP 	text_3: autoDraw = True
27.9384 	EXP 	Device response: <KeyPress from None: t=27.924706899997545, value=b, duration=None>
27.9389 	EXP 	New trial (rep=5, index=1): <Trial 21 (1 in rep 5) data={'word': 'BLUE', 'colour': 'blue', 'stim_condition': 'C', 'correct_res': 'b', 'thisN': 21, 'thisTrialN': 1, 'thisRepN': 5}>
27.9423 	DATA 	Keypress: b
27.9539 	EXP 	fixation: autoDraw = False
27.9539 	EXP 	text_3: autoDraw = False
27.9539 	EXP 	text_3: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
27.9539 	EXP 	text_3: text = 'BLUE'
27.9539 	EXP 	fixation: autoDraw = True
28.1240 	DATA 	Keypress: b
28.3238 	DATA 	Keypress: b
28.4540 	INFO 	Keyboard events cleared
28.4534 	EXP 	fixation: autoDraw = False
28.4534 	EXP 	text_3: autoDraw = True
28.5720 	EXP 	Device response: <KeyPress from None: t=28.571060999995098, value=b, duration=None>
28.5726 	EXP 	New trial (rep=5, index=2): <Trial 22 (2 in rep 5) data={'word': 'RED', 'colour': 'blue', 'stim_condition': 'I', 'correct_res': 'b', 'thisN': 22, 'thisTrialN': 2, 'thisRepN': 5}>
28.5841 	DATA 	Keypress: b
28.5999 	EXP 	fixation: autoDraw = False
28.5999 	EXP 	text_3: autoDraw = False
28.5999 	EXP 	text_3: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
28.5999 	EXP 	text_3: height = np.float64(0.05)
28.5999 	EXP 	text_3: height = np.float64(0.05)
28.5999 	EXP 	text_3: height = np.float64(0.05)
28.5999 	EXP 	text_3: text = 'RED'
28.5999 	EXP 	fixation: autoDraw = True
28.7904 	DATA 	Keypress: b
28.9735 	DATA 	Keypress: b
29.0875 	INFO 	Keyboard events cleared
29.0869 	EXP 	fixation: autoDraw = False
29.0869 	EXP 	text_3: autoDraw = True
29.1905 	DATA 	Keypress: b
29.2042 	EXP 	Device response: <KeyPress from None: t=29.18958040000871, value=b, duration=None>
29.2048 	EXP 	New trial (rep=5, index=3): <Trial 23 (3 in rep 5) data={'word': 'RED', 'colour': 'red', 'stim_condition': 'C', 'correct_res': 'r', 'thisN': 23, 'thisTrialN': 3, 'thisRepN': 5}>
29.2203 	EXP 	fixation: autoDraw = False
29.2203 	EXP 	text_3: autoDraw = False
29.2203 	EXP 	text_3: foreColor = <psychopy.colors.Color: red, alpha=1.0>
29.2203 	EXP 	text_3: text = 'RED'
29.2203 	EXP 	fixation: autoDraw = True
29.4040 	DATA 	Keypress: b
29.6060 	DATA 	Keypress: b
29.7034 	INFO 	Keyboard events cleared
29.7028 	EXP 	fixation: autoDraw = False
29.7028 	EXP 	text_3: autoDraw = True
29.8392 	EXP 	Device response: <KeyPress from None: t=29.82671449999907, value=b, duration=None>
29.8398 	EXP 	New trial (rep=6, index=0): <Trial 24 (0 in rep 6) data={'word': 'BLUE', 'colour': 'red', 'stim_condition': 'I', 'correct_res': 'r', 'thisN': 24, 'thisTrialN': 0, 'thisRepN': 6}>
29.8460 	DATA 	Keypress: b
29.8682 	EXP 	fixation: autoDraw = False
29.8682 	EXP 	text_3: autoDraw = False
29.8682 	EXP 	text_3: foreColor = <psychopy.colors.Color: red, alpha=1.0>
29.8682 	EXP 	text_3: height = np.float64(0.05)
